 ,ring_area,synapse_number,mean_synapse_area,mean_synapse_intensity,ring_depth
122,142.528,26,0.136,14.363,148.387
123,114.984,14,0.093,16.750,122.537
124,81.610,23,0.135,21.504,371.851
125,109.914,27,0.152,21.978,351.030
126,101.353,34,0.107,27.438,388.175
127,113.529,41,0.109,21.970,330.209
128,82.239,19,0.133,20.218,366.594
129,124.541,21,0.117,17.062,265.527
130,133.093,11,0.145,16.057,155.181
131,122.813,28,0.144,15.284,287.004
132,136.182,26,0.124,22.477,449.786
133,149.241,27,0.129,17.049,223.630
134,84.511,19,0.176,20.441,407.758
135,79.610,27,0.119,22.353,350.973
136,90.143,23,0.141,22.299,343.777
137,118.561,31,0.134,23.161,375.346
138,109.238,25,0.102,23.239,296.581
139,116.937,13,0.104,14.418,172.186
140,84.642,19,0.155,16.407,283.074
141,95.645,21,0.165,13.182,275.789
142,99.672,18,0.162,16.475,394.619
143,119.969,27,0.108,22.535,470.022
144,110.525,15,0.133,14.982,138.098
145,89.477,25,0.133,16.634,254.390
146,118.382,29,0.148,20.970,418.466
147,135.318,41,0.154,21.486,343.298
148,116.965,34,0.132,19.365,328.551
149,119.312,31,0.128,15.046,243.017
150,131.873,45,0.131,24.606,401.250
151,101.409,22,0.149,21.615,392.559
152,113.773,29,0.137,21.415,473.244
153,114.590,23,0.106,19.442,283.879
154,130.634,21,0.122,17.307,214.672
155,108.215,8,0.171,13.355,164.224
156,95.851,13,0.118,13.574,144.195
157,106.572,14,0.117,18.797,134.322
158,77.873,17,0.112,20.490,303.902
159,120.955,23,0.136,15.026,182.472
160,131.028,28,0.127,19.216,289.445
161,86.548,16,0.131,17.314,414.900
162,145.570,36,0.134,18.234,364.584
163,100.076,27,0.180,18.712,442.813
164,122.644,38,0.119,22.682,344.924
165,115.857,14,0.113,12.667,151.721
166,149.456,17,0.121,14.890,137.919
167,104.028,16,0.161,13.828,162.350
168,139.674,33,0.137,20.647,324.787
169,130.164,29,0.116,23.461,392.057
170,86.313,24,0.156,21.574,364.479
171,103.878,24,0.130,23.887,372.916
172,114.336,26,0.129,17.917,300.393
173,104.770,19,0.103,24.757,413.865
174,83.553,11,0.111,20.584,174.340
175,127.620,13,0.212,14.707,185.673
176,99.738,23,0.136,20.367,464.985
177,100.836,15,0.116,14.653,156.661
178,121.640,24,0.144,21.882,343.048
179,150.649,34,0.131,17.589,212.152
180,92.171,16,0.141,16.930,190.933
181,141.871,17,0.114,14.736,137.051
182,105.521,23,0.129,29.891,420.141
183,111.369,32,0.152,20.520,310.895
184,109.417,32,0.124,17.686,265.973
185,89.815,14,0.121,18.301,291.431
186,84.905,17,0.120,16.158,247.197
187,92.246,16,0.114,21.368,370.703
188,78.868,23,0.104,24.913,438.664
189,142.078,31,0.137,16.414,232.393
190,102.958,11,0.146,12.932,179.124
191,103.352,28,0.148,31.385,382.875
192,111.520,15,0.093,24.783,158.242
193,131.666,20,0.133,17.131,212.786
194,89.439,24,0.123,19.899,315.538
195,103.362,29,0.113,20.158,444.419
196,113.397,20,0.128,18.660,465.348
197,117.725,12,0.123,15.710,35.006
198,126.371,26,0.101,23.057,258.679
199,132.126,31,0.119,26.500,392.690
200,113.416,25,0.118,17.800,269.582
201,98.583,11,0.156,11.603,118.978
202,109.220,34,0.150,23.580,356.704
203,115.528,17,0.118,16.220,165.135
204,110.393,18,0.089,24.415,303.674
205,105.652,10,0.100,13.810,141.093
206,124.081,31,0.153,19.968,320.944
207,120.711,25,0.135,18.530,227.091
208,100.686,28,0.112,26.530,376.664
209,111.041,23,0.128,14.137,130.986
210,122.288,26,0.146,12.024,210.098
211,124.916,31,0.111,23.107,392.511
212,98.433,19,0.110,23.675,299.476
213,119.856,25,0.122,20.409,261.232
214,180.118,30,0.130,13.100,123.818
215,106.582,16,0.140,17.531,231.674
216,96.856,12,0.122,17.601,457.901
217,130.906,36,0.145,16.786,161.879
218,81.581,18,0.120,17.288,151.387
219,87.674,18,0.134,22.259,424.676
220,97.128,22,0.124,27.759,366.024
221,118.711,28,0.131,20.869,349.016
222,93.354,25,0.161,18.188,276.329
223,84.557,27,0.110,22.852,404.243
224,119.800,38,0.134,19.381,299.774
225,85.515,25,0.110,32.953,375.523
226,122.006,21,0.133,16.832,247.478
227,81.901,20,0.139,26.798,415.630
228,106.328,30,0.142,18.589,439.906
229,83.440,10,0.140,17.327,451.242
230,97.241,18,0.118,16.857,185.863
231,113.341,20,0.116,18.253,220.748
232,82.145,21,0.124,19.561,313.375
233,81.262,11,0.139,15.310,200.169
234,116.420,14,0.111,15.202,135.584
235,130.530,33,0.109,20.356,395.443
236,88.322,15,0.145,19.517,241.077
237,112.778,34,0.124,24.312,329.646
238,103.606,30,0.123,22.867,270.761
239,92.791,17,0.160,15.710,163.438
240,100.780,17,0.142,19.662,443.867
241,100.376,33,0.143,21.343,382.215
242,116.843,30,0.150,17.625,289.650
243,101.324,27,0.120,18.106,280.054
244,89.768,26,0.116,26.763,272.995
245,102.667,21,0.138,21.105,404.156
246,114.233,15,0.131,14.371,153.277
247,113.285,35,0.120,22.940,346.161
248,93.570,26,0.110,25.357,422.844
249,92.002,27,0.139,23.093,332.291
250,96.508,17,0.120,21.237,308.820
251,103.906,20,0.146,21.613,353.711
252,110.478,19,0.111,25.756,409.365
253,73.555,15,0.152,18.940,439.048
254,128.202,10,0.137,18.830,135.621
255,93.607,13,0.101,19.070,171.771
256,100.310,28,0.116,19.379,233.596
257,96.302,29,0.107,25.920,373.679
258,123.799,30,0.121,15.427,188.130
259,110.769,23,0.102,18.193,261.561
260,114.449,21,0.124,20.639,353.177
261,102.282,20,0.132,22.111,385.504
262,82.670,10,0.108,21.195,409.864
263,118.795,26,0.118,18.813,305.405
264,134.455,32,0.116,20.464,276.346
265,117.218,21,0.152,17.768,426.901
266,81.647,17,0.147,17.764,287.414
267,122.935,25,0.167,15.818,237.052
268,124.691,20,0.138,17.535,316.745
269,134.971,44,0.142,19.899,358.013
270,121.462,18,0.107,17.010,179.297
271,113.425,30,0.139,19.344,383.795
272,134.774,22,0.141,13.566,131.784
273,125.217,23,0.155,14.599,205.423
274,103.024,16,0.154,16.905,255.493
275,136.398,27,0.142,13.076,236.100
276,91.683,13,0.115,18.509,143.165
277,90.960,13,0.110,16.400,149.298
278,96.687,24,0.170,22.229,390.278
279,96.414,17,0.130,21.488,310.962
280,80.173,15,0.126,17.551,338.751
281,79.873,15,0.223,13.339,420.405
282,126.653,29,0.133,14.174,133.311
283,123.386,30,0.166,17.577,267.604
284,123.236,36,0.142,26.394,360.040
285,97.550,21,0.118,23.103,401.306
286,127.761,29,0.119,19.866,313.978
287,158.291,24,0.119,14.878,178.096
288,81.046,5,0.137,14.575,43.697
289,90.650,11,0.108,14.722,418.179
290,117.716,16,0.146,12.981,95.024
291,106.319,21,0.133,19.479,326.611
292,108.929,24,0.104,27.788,371.000
293,89.749,17,0.121,18.636,295.933
294,98.301,22,0.168,14.062,384.432
295,94.640,17,0.115,14.598,148.715
296,124.475,27,0.128,16.925,208.805
297,132.671,37,0.150,18.668,352.389
298,87.064,14,0.123,13.641,9.672
299,119.950,23,0.132,18.274,241.138
300,107.943,15,0.131,14.200,189.459
301,110.065,26,0.136,17.361,294.659
302,91.965,19,0.182,12.248,141.645
303,100.526,26,0.111,27.762,386.647
304,131.845,15,0.110,14.900,172.881
305,85.459,3,0.119,12.632,30.638
306,109.276,17,0.099,14.269,141.389
307,110.816,11,0.168,15.549,261.927
308,120.213,26,0.102,22.414,237.620
309,97.438,22,0.108,19.709,187.818
310,118.542,25,0.139,15.262,198.611
311,108.844,23,0.111,24.733,359.527
312,124.916,41,0.117,21.242,292.252
313,107.333,26,0.175,17.701,307.796
314,101.165,27,0.167,17.126,384.038
315,105.230,11,0.148,13.189,146.613
316,101.268,16,0.100,18.157,162.869
317,87.092,17,0.149,18.294,342.567
318,120.560,23,0.151,14.146,240.156
319,115.660,18,0.174,11.746,170.917
320,102.310,15,0.129,19.793,200.077
321,92.725,18,0.119,23.941,361.910
322,87.393,15,0.128,20.806,399.314
323,90.275,24,0.119,22.003,293.048
324,85.477,15,0.116,20.407,286.020
325,112.590,16,0.100,22.795,120.403
326,112.074,35,0.126,25.404,343.944
327,123.583,24,0.148,16.935,185.725
328,95.992,16,0.169,14.276,200.873
329,135.816,19,0.131,12.720,152.566
330,88.669,15,0.161,15.180,284.010
331,112.393,27,0.119,26.136,363.919
332,82.886,16,0.114,18.175,277.445
333,114.308,19,0.119,19.118,245.388
334,136.801,18,0.106,18.808,196.705
335,99.390,16,0.124,22.580,388.971
336,112.092,24,0.104,23.806,270.917
337,125.480,30,0.131,25.549,310.313
338,84.266,26,0.105,28.503,379.564
339,138.961,23,0.116,15.488,124.273
340,85.553,15,0.110,21.839,277.880
341,93.307,21,0.109,22.163,369.697
342,90.866,17,0.145,20.506,253.276
343,147.335,11,0.097,17.715,137.066
344,84.783,26,0.155,19.737,232.068
345,94.603,33,0.146,24.594,292.604
346,128.446,29,0.135,15.856,205.100
347,80.446,19,0.164,15.295,224.912
348,114.759,31,0.119,22.197,354.127
349,101.212,21,0.157,16.858,378.283
350,95.081,23,0.127,19.346,275.259
351,114.421,31,0.120,21.499,333.497
352,82.417,20,0.149,16.560,234.671
353,119.612,17,0.130,19.126,178.483
354,87.252,22,0.116,18.590,305.401
355,107.314,14,0.122,17.256,117.589
356,101.240,25,0.120,18.979,244.785
357,96.931,29,0.100,30.731,342.403
358,97.156,11,0.114,15.555,61.179
359,122.269,35,0.136,24.344,318.147
360,97.363,12,0.098,27.067,373.859
361,119.030,13,0.150,12.923,150.441
362,110.853,21,0.155,15.286,200.934
363,110.797,25,0.134,19.603,219.834
364,99.372,19,0.188,13.948,241.340
365,110.140,33,0.110,20.275,299.738
366,132.352,34,0.138,15.039,189.891
367,113.163,21,0.109,20.279,161.322
368,93.607,10,0.100,14.679,125.902
369,112.975,39,0.128,24.251,313.722
370,119.903,29,0.111,17.482,274.916
371,114.139,31,0.120,16.975,364.677
372,113.313,24,0.157,16.629,224.794
373,82.107,14,0.132,23.587,339.319
374,108.243,16,0.107,14.524,128.681
375,105.051,16,0.138,14.474,150.555
376,99.015,28,0.142,20.918,346.768
377,102.329,30,0.117,19.207,291.963
378,121.555,23,0.123,20.917,270.906
379,116.354,16,0.104,23.617,143.891
380,119.800,28,0.152,20.950,322.585
381,111.923,13,0.178,13.209,159.889
382,95.729,6,0.111,12.179,108.567
383,120.269,25,0.112,20.193,276.601
384,108.863,12,0.104,16.965,94.010
385,101.963,20,0.160,11.801,230.900
386,125.789,24,0.122,23.107,343.611
387,114.073,19,0.174,20.811,308.045
388,104.460,14,0.116,14.244,190.660
389,97.625,12,0.131,18.888,143.501
390,90.509,7,0.115,17.600,151.579
391,107.436,16,0.157,18.081,352.239
392,105.399,10,0.211,15.941,228.625
393,105.173,24,0.107,18.658,175.559
394,115.284,12,0.130,13.085,123.694
395,123.518,28,0.137,16.155,272.183
396,135.525,40,0.136,20.917,335.817
397,85.928,16,0.100,22.194,312.028
398,125.404,20,0.174,12.337,107.738
399,110.111,9,0.137,11.719,203.349
400,117.594,19,0.145,22.702,348.138
401,112.872,16,0.126,12.699,169.984
402,125.179,12,0.143,14.332,137.468
403,115.322,26,0.133,23.199,286.048
404,118.101,17,0.228,11.700,246.668
405,98.123,5,0.163,13.149,123.574
406,96.349,15,0.223,10.870,204.951
407,136.276,43,0.125,22.927,296.289
408,96.302,8,0.225,12.333,118.462
409,138.097,21,0.115,15.206,153.034
410,124.963,25,0.106,20.154,181.940
411,90.913,21,0.129,18.554,232.202
412,120.297,35,0.141,16.737,286.403
413,121.490,29,0.157,17.861,299.402
414,90.688,15,0.120,14.742,164.198
415,90.697,10,0.162,12.631,51.902
416,113.529,23,0.133,16.746,341.279
417,101.662,9,0.115,10.231,86.761
418,103.812,17,0.114,24.085,329.574
419,140.726,28,0.126,16.935,237.399
420,98.883,13,0.121,15.528,181.781
421,89.496,20,0.126,16.173,164.195
422,121.058,15,0.111,16.573,106.865
423,84.679,9,0.113,11.647,0.359
424,137.890,25,0.115,19.100,211.271
425,75.780,14,0.106,24.158,262.490
426,101.371,13,0.132,16.810,149.169
427,144.819,43,0.108,20.524,286.642
428,106.225,20,0.145,16.650,178.702
429,84.614,10,0.185,14.845,341.331
430,211.107,28,0.128,15.282,119.296
431,87.627,26,0.135,19.026,306.631
432,139.749,24,0.111,15.333,140.989
433,96.001,22,0.135,19.878,214.305
434,94.969,10,0.117,15.594,158.508
435,95.917,5,0.090,22.588,2.455
436,120.729,13,0.112,16.590,338.225
437,115.397,24,0.138,14.860,285.390
438,118.223,14,0.144,15.861,179.634
439,80.924,17,0.121,14.784,318.047
440,106.497,5,0.227,10.883,101.286
441,101.437,6,0.158,13.270,85.390
442,121.180,22,0.117,13.488,166.554
443,115.388,20,0.115,15.328,207.233
444,103.080,11,0.100,20.504,122.623
445,82.839,7,0.127,12.919,195.314
446,87.252,17,0.115,23.691,310.621
447,130.174,6,0.097,15.862,1.691
448,133.685,10,0.126,11.942,169.865
449,105.878,24,0.122,17.741,274.534
450,103.408,13,0.113,17.432,135.752
